,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
datetime,lat,lon,roadname,speed,locationExport.heading
01/07/2017 9:31,1.287633187,103.7719812,HARBOUR DRIVE,48.56399918,121.0978775
01/07/2017 9:31,1.287383816,103.7723948,HARBOUR DRIVE,45.6480011,121.0978775
01/07/2017 9:31,1.287109413,103.7728498,HARBOUR DRIVE,40.03199959,121.0978775
01/07/2017 9:31,1.287013114,103.7730095,HARBOUR DRIVE,35.1,121.0978775
01/07/2017 9:32,1.286754018,103.7734165,HARBOUR DRIVE,21.67199993,125.1340637
01/07/2017 9:32,1.286427528,103.7737792,HARBOUR DRIVE,30.8519989,136.8010254
01/07/2017 9:32,1.286012408,103.7740783,HARBOUR DRIVE,35.28000069,145.8987885
01/07/2017 9:32,1.285613542,103.7743833,HARBOUR DRIVE,32.83199959,130.78125
01/07/2017 9:32,1.285471804,103.7745817,HARBOUR DRIVE,28.65600014,120.9375
01/07/2017 9:32,1.285225226,103.7749945,HARBOUR DRIVE,25.77599945,121.3164139
01/07/2017 9:32,1.284956711,103.775436,HARBOUR DRIVE,29.12400055,121.3164139
01/07/2017 9:32,1.284709551,103.7758423,HARBOUR DRIVE,15.84000034,121.3164139
01/07/2017 9:33,1.28438312,103.776379,HARBOUR DRIVE,35.28000069,121.3164139
01/07/2017 9:33,1.284144008,103.7767738,HARBOUR DRIVE,38.30400124,120.9021606
01/07/2017 9:33,1.283992472,103.7770276,HARBOUR DRIVE,40.10400124,120.8101044
01/07/2017 9:33,1.283727445,103.7774722,HARBOUR DRIVE,39.09599876,120.8101044
01/07/2017 9:33,1.283493669,103.7778681,HARBOUR DRIVE,33.19200096,120.0504761
01/07/2017 9:33,1.283315732,103.7781758,HARBOUR DRIVE,25.91999931,120.0504761
01/07/2017 9:33,1.28298264,103.7785429,HARBOUR DRIVE,18.25200062,198.2325134
01/07/2017 9:33,1.282746065,103.7784384,HARBOUR DRIVE,24.22800007,206.7256622
01/07/2017 9:33,1.282327487,103.7782132,HARBOUR DRIVE,20.34000034,256.2890625
01/07/2017 9:33,1.282220673,103.7777076,HARBOUR DRIVE,25.59600048,300.2069397
01/07/2017 9:34,1.282457912,103.7773,HARBOUR DRIVE,28.18799973,300.2069397
01/07/2017 9:34,1.282695819,103.7768913,HARBOUR DRIVE,26.35200062,300.2069397
01/07/2017 9:34,1.282953752,103.7764474,HARBOUR DRIVE,22.82400055,300.1627502
01/07/2017 9:34,1.2831984,103.776304,HARBOUR DRIVE,8.74800024,347.6953125
01/07/2017 9:34,1.283606412,103.7765012,HARBOUR DRIVE,1.332000017,347.34375
01/07/2017 9:35,1.284021232,103.7761623,HARBOUR DRIVE,22.17599945,304.8046875
01/07/2017 9:35,1.284206514,103.7757426,HARBOUR DRIVE,23.29199924,272.8125
01/07/2017 9:35,1.284127347,103.7753476,HARBOUR DRIVE,14.83199959,234.84375
01/07/2017 9:36,1.283957153,103.7752329,HARBOUR DRIVE,9.468000412,204.9609375
01/07/2017 9:36,1.283512092,103.7749364,HARBOUR DRIVE,25.81200027,210.5859375
01/07/2017 9:36,1.283259424,103.7747803,HARBOUR DRIVE,28.61999931,211.0453796
01/07/2017 9:36,1.282833741,103.774524,HARBOUR DRIVE,28.25999966,211.0453796
01/07/2017 9:36,1.28240643,103.7742667,HARBOUR DRIVE,28.40399952,211.0453796
01/07/2017 9:37,1.281942312,103.7739872,HARBOUR DRIVE,31.89599876,211.0453796
01/07/2017 9:37,1.281529854,103.7737389,HARBOUR DRIVE,32.68799973,211.0453796
01/07/2017 9:37,1.281321647,103.7736136,HARBOUR DRIVE,32.07599945,211.0453796
01/07/2017 9:37,1.280897174,103.773358,HARBOUR DRIVE,33.37200165,211.0453796
01/07/2017 9:37,1.280494852,103.7731157,HARBOUR DRIVE,29.37599945,211.0453796
01/07/2017 9:37,1.280311123,103.7730051,HARBOUR DRIVE,27.82800007,211.0453796
01/07/2017 9:37,1.279900975,103.7727582,HARBOUR DRIVE,19.18799973,211.0453796
01/07/2017 9:37,1.279722448,103.7728179,HARBOUR DRIVE,8.676000309,150.46875
01/07/2017 9:37,1.279468769,103.7731936,HARBOUR DRIVE,24.37199993,119.1796875
01/07/2017 9:37,1.27932745,103.7734187,HARBOUR DRIVE,27.28799973,121.640625
01/07/2017 9:38,1.279070838,103.7738412,HARBOUR DRIVE,28.69199924,120.9375
01/07/2017 9:38,1.278804755,103.7742438,HARBOUR DRIVE,26.71200027,127.6171875
01/07/2017 9:38,1.27851055,103.774713,HARBOUR DRIVE,26.85600014,121.9921875
01/07/2017 9:38,1.278265589,103.7751192,HARBOUR DRIVE,18.50399952,120.9375
01/07/2017 9:38,1.277838824,103.7752862,HARBOUR DRIVE,10.97999983,223.59375
01/07/2017 9:38,1.277593905,103.7751315,HARBOUR DRIVE,8.171999931,206.015625
01/07/2017 9:39,1.27729685,103.7749838,HARBOUR DRIVE,2.232000017,219.375
01/07/2017 9:43,1.27694678,103.7747484,HARBOUR DRIVE,15.91200027,211.2890625
01/07/2017 10:26,1.311336514,103.7007016,BUROH STREET,16.23600082,343.828125
01/07/2017 10:26,1.31177254,103.7005142,BUROH STREET,16.41599979,341.3671875
01/07/2017 10:27,1.311940681,103.7004418,BUROH STREET,1.151999974,332.9296875
01/07/2017 10:27,1.312107733,103.7003495,BUROH STREET,11.30400038,336.4453125
